nom,code_commune,population,surface,surface_ha,surface_km2,density_per_km2
Mertrud,52321,183.0,1213.48,1213.48,12.1348,15.080594653393545
Meures,52322,130.0,814.88,814.88,8.1488,15.953269193010014
Millières,52325,115.0,1408.86,1408.86,14.0886,8.162627940320544
Mirbel,52326,34.0,614.35,614.35,6.1435,5.5343045495238865
Moëslains,52327,467.0,158.32,158.32,1.5832,294.9722081859525
Montcharvot,52328,44.0,349.7,349.7,3.497,12.58221332570775
Montheries,52330,76.0,1664.24,1664.24,16.6424,4.566649041003702
La Porte du Der,52331,2099.0,4746.41,4746.41,47.4641,44.222896884171405
Val-de-Meuse,52332,1801.0,7751.69,7751.69,77.51689999999999,23.233643244247386
Montot-sur-Rognon,52335,109.0,781.92,781.92,7.8191999999999995,13.940045017393084
Montreuil-sur-Blaise,52336,129.0,140.63,140.63,1.4062999999999999,91.73007181966864
Montreuil-sur-Thonnance,52337,70.0,802.61,802.61,8.0261,8.721545956317515
Morancourt,52341,126.0,1388.88,1388.88,13.888800000000002,9.07205806117159
Morionvilliers,52342,24.0,681.51,681.51,6.8151,3.5215917594752826
Mouilleron,52344,29.0,521.04,521.04,5.2104,5.5657914939352064
Mussey-sur-Marne,52346,349.0,997.57,997.57,9.9757,34.985013583006705
Narcy,52347,201.0,1115.21,1115.21,11.1521,18.02351126693627
Neuilly-l'Évêque,52348,601.0,2393.02,2393.02,23.9302,25.114708610876633
Neuilly-sur-Suize,52349,291.0,1477.57,1477.57,14.775699999999999,19.694498399399016
Neuvelle-lès-Voisey,52350,68.0,575.58,575.58,5.755800000000001,11.814170054553665
Ninville,52352,62.0,906.59,906.59,9.065900000000001,6.838813576147983
Nogent,52353,3550.0,5511.18,5511.18,55.1118,64.41451739917767
Noidant-Chatenoy,52354,79.0,524.62,524.62,5.2462,15.058518546757654
Noidant-le-Rocheux,52355,168.0,1652.0,1652.0,16.52,10.169491525423728
Nomécourt,52356,115.0,1077.78,1077.78,10.7778,10.670081092616305
Noncourt-sur-le-Rongeant,52357,168.0,931.43,931.43,9.3143,18.036782152174613
Noyers,52358,97.0,733.25,733.25,7.3325,13.228775997272418
Nully,52359,141.0,1776.83,1776.83,17.7683,7.935480603096526
Occey,52360,168.0,1693.34,1693.34,16.9334,9.921220782595345
Orbigny-au-Mont,52362,138.0,921.64,921.64,9.2164,14.973308450154073
Orbigny-au-Val,52363,95.0,745.93,745.93,7.4593,12.735779496735619
Orcevaux,52364,102.0,437.15,437.15,4.3715,23.33295207594647
Orges,52365,361.0,1757.02,1757.02,17.5702,20.546152007376126
Ormancey,52366,73.0,1727.88,1727.88,17.2788,4.224830428038984
Ormoy-lès-Sexfontaines,52367,40.0,557.46,557.46,5.5746,7.17540271947763
Orquevaux,52369,70.0,1562.11,1562.11,15.621099999999998,4.481118487174399
Osne-le-Val,52370,252.0,2700.91,2700.91,27.0091,9.330188714174112
Oudincourt,52371,141.0,755.01,755.01,7.5501,18.6752493344459
Outremécourt,52372,75.0,914.79,914.79,9.1479,8.198602958055947
Ozières,52373,34.0,960.46,960.46,9.6046,3.539970430835225
Le Pailly,52374,270.0,716.3,716.3,7.162999999999999,37.69370375540975
Palaiseul,52375,52.0,503.63,503.63,5.0363,10.325040208089272
Pansey,52376,86.0,906.82,906.82,9.068200000000001,9.483690258265145
Parnoy-en-Bassigny,52377,273.0,4074.54,4074.54,40.7454,6.700142838209958
Paroy-sur-Saulx,52378,43.0,741.77,741.77,7.4177,5.79694514472141
Peigney,52380,381.0,831.88,831.88,8.3188,45.79987498196856
Perrancey-les-Vieux-Moulins,52383,297.0,1727.71,1727.71,17.2771,17.190384960438962
Perrogney-les-Fontaines,52384,106.0,1494.48,1494.48,14.9448,7.092768053102082
Perrusse,52385,28.0,570.95,570.95,5.7095,4.904107189771433
Perthes,52386,518.0,1309.17,1309.17,13.091700000000001,39.56705393493587
Pierremont-sur-Amance,52388,148.0,1648.82,1648.82,16.4882,8.97611625283536
Pisseloup,52390,62.0,325.35,325.35,3.2535000000000003,19.056400799139386
Planrupt,52391,307.0,837.56,837.56,8.375599999999999,36.654090453221265
Plesnoy,52392,106.0,917.11,917.11,9.171100000000001,11.55804647206987
Poinsenot,52393,54.0,728.39,728.39,7.2839,7.413610840346518
Poinson-lès-Fayl,52394,199.0,1234.44,1234.44,12.3444,16.12067010142251
Poinson-lès-Grancey,52395,57.0,1161.91,1161.91,11.619100000000001,4.905715588987098
Poinson-lès-Nogent,52396,144.0,1078.31,1078.31,10.7831,13.354230230638686
Poiseul,52397,72.0,450.05,450.05,4.5005,15.998222419731142
Poissons,52398,618.0,1561.09,1561.09,15.610899999999999,39.587723962103404
Pont-la-Ville,52399,117.0,1032.83,1032.83,10.328299999999999,11.328098525410766
Le Châtelet-sur-Meuse,52400,155.0,2144.45,2144.45,21.444499999999998,7.227960549325003
Poulangy,52401,361.0,1740.17,1740.17,17.4017,20.745099616704113
Praslay,52403,75.0,1133.06,1133.06,11.330599999999999,6.619243464600287
Le Montsaugeonnais,52405,1140.0,3367.43,3367.43,33.674299999999995,33.85371039635568
Pressigny,52406,195.0,2237.87,2237.87,22.3787,8.713642883634886
Prez-sous-Lafauche,52407,276.0,2260.89,2260.89,22.6089,12.207581969932196
Rives Dervoises,52411,1301.0,7819.34,7819.34,78.1934,16.63823289433635
Rachecourt-Suzémont,52413,101.0,363.41,363.41,3.6341,27.792300707190225
Rachecourt-sur-Marne,52414,739.0,571.67,571.67,5.7166999999999994,129.27038326307135
Rançonnières,52415,127.0,826.38,826.38,8.2638,15.368232532249086
Rangecourt,52416,62.0,695.26,695.26,6.9526,8.917527255990564
Rennepont,52419,117.0,1216.4,1216.4,12.164000000000001,9.618546530746464
Reynel,52420,129.0,1870.42,1870.42,18.7042,6.896846697533174
Riaucourt,52421,402.0,1078.17,1078.17,10.7817,37.2854002615543
Richebourg,52422,241.0,2124.19,2124.19,21.2419,11.345501108657889
Rimaucourt,52423,609.0,2036.38,2036.38,20.3638,29.90600968385075
Rivières-le-Bois,52424,64.0,720.3,720.3,7.202999999999999,8.885186727752327
Rivière-les-Fosses,52425,180.0,1823.13,1823.13,18.2313,9.87313027595399
Rizaucourt-Buchey,52426,129.0,1517.93,1517.93,15.179300000000001,8.498415605462702
Rochefort-sur-la-Côte,52428,66.0,515.68,515.68,5.1568,12.798634812286691
Roches-sur-Marne,52429,582.0,789.12,789.12,7.8912,73.75304136253041
Rochetaillée,52431,151.0,2823.35,2823.35,28.2335,5.348256503798679
Rolampont,52432,1373.0,4929.0,4929.0,49.29,27.855548792858592
Romain-sur-Meuse,52433,89.0,1655.27,1655.27,16.5527,5.376766328151902
Rouécourt,52436,48.0,783.94,783.94,7.8394,6.122917570222211
Rouelles,52437,25.0,660.52,660.52,6.6052,3.784896748016714
Rougeux,52438,116.0,983.15,983.15,9.8315,11.798809947617352
Rouvres-sur-Aube,52439,72.0,2045.18,2045.18,20.451800000000002,3.520472525645664
Rouvroy-sur-Marne,52440,371.0,841.43,841.43,8.414299999999999,44.091605956526394
Rupt,52442,351.0,647.35,647.35,6.4735000000000005,54.22105507067274
Sailly,52443,33.0,1245.38,1245.38,12.453800000000001,2.6497936372833992
Saint-Blin,52444,337.0,2247.29,2247.29,22.4729,14.995839433272964
Saint-Broingt-le-Bois,52445,72.0,451.28,451.28,4.5127999999999995,15.954617975536255
Saint-Broingt-les-Fosses,52446,234.0,1247.86,1247.86,12.478599999999998,18.75210360136554
Saint-Ciergues,52447,173.0,1246.73,1246.73,12.4673,13.876300401851243
Saint-Dizier,52448,22858.0,4851.41,4851.41,48.5141,471.16199208065285
Saints-Geosmes,52449,1111.0,2747.38,2747.38,27.4738,40.43852688743457
Saint-Loup-sur-Aujon,52450,128.0,1957.42,1957.42,19.5742,6.53921999366513
Saint-Martin-lès-Langres,52452,105.0,362.97,362.97,3.6297,28.928010579386726
Saint-Maurice,52453,125.0,357.04,357.04,3.5704000000000002,35.01008290387632
Saint-Thiébault,52455,257.0,60.18,60.18,0.6018,427.0521768029246
Saint-Urbain-Maconcourt,52456,598.0,2603.61,2603.61,26.0361,22.968109663121588
Saint-Vallier-sur-Marne,52457,173.0,660.72,660.72,6.607200000000001,26.18355733139605
Sarcey,52459,97.0,722.85,722.85,7.2285,13.419104931866915
Sarrey,52461,363.0,1418.2,1418.2,14.182,25.595825694542377
Saudron,52463,40.0,916.37,916.37,9.1637,4.365049052238724
Saulles,52464,50.0,1730.69,1730.69,17.3069,2.889021141856716
Saulxures,52465,137.0,819.23,819.23,8.1923,16.72302039720225
Savigny,52467,58.0,611.05,611.05,6.110499999999999,9.491858276736766
Semilly,52468,94.0,1449.5,1449.5,14.495,6.484994825802001
Semoutiers-Montsaon,52469,757.0,2740.06,2740.06,27.4006,27.62713225257841
Serqueux,52470,377.0,2557.63,2557.63,25.5763,14.740208708843735
Sexfontaines,52472,143.0,2079.84,2079.84,20.7984,6.875528886837449
Signéville,52473,86.0,819.28,819.28,8.1928,10.497021775217263
Silvarouvres,52474,32.0,1931.22,1931.22,19.3122,1.6569836683547188
Sommancourt,52475,54.0,589.57,589.57,5.895700000000001,9.159217734959377
Sommerécourt,52476,75.0,772.15,772.15,7.7215,9.713138638865505
Sommevoire,52479,647.0,3295.46,3295.46,32.9546,19.633070952158423
Soncourt-sur-Marne,52480,326.0,1375.99,1375.99,13.7599,23.69203264558609
Soulaucourt-sur-Mouzon,52482,100.0,931.27,931.27,9.3127,10.738024418267528
Soyers,52483,63.0,598.07,598.07,5.980700000000001,10.533883993512465
Suzannecourt,52484,351.0,449.73,449.73,4.4973,78.0468280968581
Ternat,52486,62.0,798.81,798.81,7.988099999999999,7.761545298631716
Thilleux,52487,61.0,975.81,975.81,9.758099999999999,6.251216937723533
Thivet,52488,276.0,1546.37,1546.37,15.4637,17.84825106539832
Thol-lès-Millières,52489,28.0,691.33,691.33,6.9133000000000004,4.05016417629786
Thonnance-lès-Joinville,52490,720.0,1148.67,1148.67,11.4867,62.681187808508966
Thonnance-les-Moulins,52491,102.0,2156.59,2156.59,21.565900000000003,4.729688999763515
Torcenay,52492,546.0,844.95,844.95,8.4495,64.6192082371738
Tornay,52493,29.0,736.45,736.45,7.3645000000000005,3.9378097630524813
Treix,52494,213.0,1559.16,1559.16,15.591600000000001,13.661202185792348
Trémilly,52495,82.0,1090.36,1090.36,10.903599999999999,7.52045196082028
Troisfontaines-la-Ville,52497,431.0,3805.78,3805.78,38.0578,11.324879525353541
Vaillant,52499,46.0,758.3,758.3,7.582999999999999,6.0662007121192145
Valcourt,52500,596.0,367.37,367.37,3.6737,162.23425973813866
Valleret,52502,59.0,484.14,484.14,4.8414,12.186557607303673
Valleroy,52503,24.0,347.07,347.07,3.4707,6.915031549831446
Varennes-sur-Amance,52504,255.0,1275.13,1275.13,12.7513,19.99796099221256
Vaudrecourt,52505,32.0,262.33,262.33,2.6233,12.198376091182862
Vaudrémont,52506,81.0,1062.39,1062.39,10.6239,7.62431875300031
Vauxbons,52507,55.0,1254.62,1254.62,12.546199999999999,4.383797484497299
Vaux-sur-Blaise,52510,336.0,712.52,712.52,7.1251999999999995,47.156571043619834
Vaux-sur-Saint-Urbain,52511,58.0,643.51,643.51,6.4351,9.013068949977466
Vecqueville,52512,502.0,527.32,527.32,5.2732,95.19836152620799
Velles,52513,63.0,423.72,423.72,4.2372000000000005,14.868309260832623
Verbiesles,52514,306.0,1138.43,1138.43,11.384300000000001,26.87912300273183
Verseilles-le-Bas,52515,109.0,155.83,155.83,1.5583,69.94802027850864
Verseilles-le-Haut,52516,46.0,283.25,283.25,2.8325,16.240070609002647
Vesaignes-sous-Lafauche,52517,116.0,1391.34,1391.34,13.9134,8.337286357037101
Vesaignes-sur-Marne,52518,103.0,858.96,858.96,8.5896,11.99124522678588
Vesvres-sous-Chalancey,52519,49.0,717.62,717.62,7.1762,6.8281263064017175
Vicq,52520,161.0,1378.85,1378.85,13.788499999999999,11.676396997497916
Viéville,52522,324.0,1128.78,1128.78,11.287799999999999,28.703556051666403
Vignes-la-Côte,52523,61.0,313.57,313.57,3.1357,19.45339158720541
Vignory,52524,215.0,1965.44,1965.44,19.6544,10.939026375773365
Villars-en-Azois,52525,58.0,1972.95,1972.95,19.7295,2.9397602574824497
Villars-Santenoge,52526,82.0,1977.38,1977.38,19.7738,4.146901455461267
Ville-en-Blaisois,52528,149.0,695.91,695.91,6.959099999999999,21.41081461683264
Villegusien-le-Lac,52529,1000.0,4023.37,4023.37,40.2337,24.854785913301537
Villiers-en-Lieu,52534,1469.0,1271.75,1271.75,12.7175,115.51012384509535
Villiers-le-Sec,52535,710.0,1577.47,1577.47,15.774700000000001,45.008779881709316
Villiers-lès-Aprey,52536,47.0,747.72,747.72,7.4772,6.285775423955491
Villiers-sur-Suize,52538,255.0,1768.42,1768.42,17.6842,14.419651440268714
Violot,52539,63.0,429.05,429.05,4.2905,14.683603309637572
Vitry-en-Montagne,52540,33.0,973.02,973.02,9.7302,3.3915027440340384
Vitry-lès-Nogent,52541,205.0,814.05,814.05,8.1405,25.18272833364044
Vivey,52542,51.0,1299.33,1299.33,12.9933,3.925099859158182
Voillecomte,52543,522.0,1446.35,1446.35,14.4635,36.090849379472466
Voisey,52544,272.0,3166.83,3166.83,31.6683,8.5890306710496
Voisines,52545,98.0,1910.8,1910.8,19.108,5.1287418882143605
Voncourt,52546,17.0,350.47,350.47,3.5047,4.850629155134533
Vouécourt,52547,210.0,1351.24,1351.24,13.5124,15.541280601521565
Vraincourt,52548,81.0,344.68,344.68,3.4468,23.50005802483463
Vroncourt-la-Côte,52549,27.0,424.05,424.05,4.2405,6.3671736823487795
Wassy,52550,2771.0,3435.18,3435.18,34.3518,80.66535086953232
Ahuillé,53001,1852.0,3056.49,3056.49,30.564899999999998,60.592378839780274
Alexain,53002,610.0,1642.95,1642.95,16.4295,37.12833622447427
Ambrières-les-Vallées,53003,2619.0,3839.91,3839.91,38.3991,68.20472354820816
Andouillé,53005,2321.0,3703.12,3703.12,37.0312,62.67687787595325
Argentré,53007,2906.0,3718.63,3718.63,37.1863,78.14705953536651
Aron,53008,1828.0,3280.41,3280.41,32.8041,55.72474172435763
Arquenay,53009,674.0,2537.55,2537.55,25.375500000000002,26.56105298417765
Assé-le-Bérenger,53010,395.0,1192.58,1192.58,11.925799999999999,33.12146774220598
Astillé,53011,895.0,2102.37,2102.37,21.023699999999998,42.57100320114918
Athée,53012,451.0,1729.52,1729.52,17.2952,26.076599287663626
Averton,53013,552.0,4054.05,4054.05,40.5405,13.616013616013616
La Baconnière,53015,1965.0,2782.46,2782.46,27.8246,70.62096130761988
Bais,53016,1222.0,2636.73,2636.73,26.3673,46.345283741604185
Val-du-Maine,53017,952.0,2397.81,2397.81,23.978099999999998,39.702895558864135
Ballots,53018,1278.0,3606.05,3606.05,36.060500000000005,35.4404403710431
Bannes,53019,119.0,836.46,836.46,8.364600000000001,14.226621715324102
La Bazoge-Montpinçon,53021,953.0,850.69,850.69,8.5069,112.026707731371
La Bazouge-de-Chemeré,53022,497.0,2509.63,2509.63,25.0963,19.803716085638122
La Bazouge-des-Alleux,53023,558.0,1815.84,1815.84,18.1584,30.729579698651865
Bazougers,53025,1079.0,3197.21,3197.21,31.9721,33.748174189371355
Beaulieu-sur-Oudon,53026,483.0,2019.9,2019.9,20.199,23.91207485519085
Beaumont-Pied-de-Bœuf,53027,203.0,1362.3,1362.3,13.623,14.901269911179623
Belgeard,53028,555.0,1309.3,1309.3,13.093,42.389062858015734
Bierné-les-Villages,53029,1285.0,4818.07,4818.07,48.180699999999995,26.67043027602339
Le Bignon-du-Maine,53030,322.0,1450.48,1450.48,14.5048,22.199547735921904
La Bigottière,53031,489.0,1866.74,1866.74,18.6674,26.19539946644953
La Boissière,53033,115.0,631.35,631.35,6.3135,18.21493624772313
Bonchamp-lès-Laval,53034,6302.0,2756.04,2756.04,27.5604,228.66141275162914
Bouchamps-lès-Craon,53035,595.0,1815.46,1815.46,18.154600000000002,32.77406277196963
Bouère,53036,1058.0,4302.03,4302.03,43.0203,24.593040959732964
Bouessay,53037,714.0,935.52,935.52,9.3552,76.3211903540277
Boulay-les-Ifs,53038,136.0,898.22,898.22,8.9822,15.141056756696576
Le Bourgneuf-la-Forêt,53039,1769.0,2893.82,2893.82,28.938200000000002,61.13027071483368
Bourgon,53040,616.0,2134.14,2134.14,21.3414,28.864085767569136
Brains-sur-les-Marches,53041,279.0,776.86,776.86,7.7686,35.91380686352753
Brecé,53042,821.0,3533.05,3533.05,35.3305,23.23771245807447
Brée,53043,591.0,1659.69,1659.69,16.5969,35.609059523163964
La Brûlatte,53045,673.0,1551.42,1551.42,15.5142,43.37961351536012
Le Buret,53046,315.0,1290.36,1290.36,12.903599999999999,24.41179205803032
Carelles,53047,246.0,1305.49,1305.49,13.0549,18.843499375713332
Chailland,53048,1187.0,3581.03,3581.03,35.810300000000005,33.146887906552024
Châlons-du-Maine,53049,682.0,984.8,984.8,9.847999999999999,69.25264012997563
Champéon,53051,636.0,2098.09,2098.09,20.980900000000002,30.313284940112194
Champfrémont,53052,282.0,1304.36,1304.36,13.0436,21.619798215216658
Champgenéteux,53053,492.0,2523.22,2523.22,25.2322,19.498894270020056
Changé,53054,6502.0,3567.23,3567.23,35.6723,182.27027693756781
Chantrigné,53055,599.0,1867.47,1867.47,18.6747,32.075481801581816
La Chapelle-Anthenaise,53056,970.0,2019.78,2019.78,20.1978,48.025032429274475
La Chapelle-au-Riboul,53057,505.0,1308.17,1308.17,13.081700000000001,38.60354541076465
La Chapelle-Craonnaise,53058,308.0,1047.72,1047.72,10.4772,29.397167182071545
La Chapelle-Rainsouin,53059,412.0,1824.48,1824.48,18.2448,22.581776725423133
Charchigné,53061,459.0,1490.02,1490.02,14.9002,30.804955638179354
Château-Gontier-sur-Mayenne,53062,16584.0,6826.19,6826.19,68.2619,242.94665106010822
Châtelain,53063,470.0,1386.42,1386.42,13.8642,33.900261104138714
Châtillon-sur-Colmont,53064,949.0,4004.97,4004.97,40.0497,23.695558268850952
Chemazé,53066,1352.0,3869.12,3869.12,38.6912,34.94334629062939
Chémeré-le-Roi,53067,431.0,1535.72,1535.72,15.3572,28.065011851118694
Chérancé,53068,155.0,871.55,871.55,8.715499999999999,17.78440709081522
Chevaigné-du-Maine,53069,150.0,1324.38,1324.38,13.2438,11.326054455669823
Colombiers-du-Plessis,53071,482.0,2145.27,2145.27,21.4527,22.46803432668149
Commer,53072,1286.0,2306.63,2306.63,23.066300000000002,55.75233132318577
Congrier,53073,932.0,2457.42,2457.42,24.5742,37.925954863230544
Contest,53074,834.0,2328.34,2328.34,23.2834,35.819510896174954
Cosmes,53075,302.0,1377.62,1377.62,13.7762,21.9218652458588
Cossé-en-Champagne,53076,299.0,2122.26,2122.26,21.222600000000003,14.08875444102042
Cossé-le-Vivien,53077,3174.0,4488.65,4488.65,44.8865,70.71168391387165
Coudray,53078,869.0,1097.21,1097.21,10.972100000000001,79.20088223767556
Couesmes-Vaucé,53079,379.0,1913.2,1913.2,19.132,19.809742839222245
Couptrain,53080,103.0,69.3,69.3,0.693,148.62914862914863
Courbeveille,53082,631.0,1861.86,1861.86,18.6186,33.890840342453245
Courcité,53083,797.0,3060.82,3060.82,30.6082,26.038773923327735
Craon,53084,4431.0,2432.25,2432.25,24.3225,182.17699660807892
Crennes-sur-Fraubée,53085,192.0,1268.06,1268.06,12.6806,15.14123937353122
La Croixille,53086,629.0,2016.69,2016.69,20.166900000000002,31.189721771814206
La Cropte,53087,235.0,1422.6,1422.6,14.225999999999999,16.519049627442712
Cuillé,53088,888.0,2172.73,2172.73,21.7273,40.870241585470815
Daon,53089,543.0,1825.25,1825.25,18.2525,29.749349404191204
Denazé,53090,194.0,927.02,927.02,9.270199999999999,20.927272335008954
Désertines,53091,468.0,2605.54,2605.54,26.0554,17.9617277032784
La Dorée,53093,286.0,1799.95,1799.95,17.9995,15.889330259173866
Entrammes,53094,2294.0,2680.64,2680.64,26.8064,85.57657872746806
Ernée,53096,5499.0,3640.67,3640.67,36.4067,151.04362658521646
Évron,53097,8252.0,6906.53,6906.53,69.0653,119.48112872889861
Fontaine-Couverte,53098,420.0,2167.01,2167.01,21.6701,19.381544155310774
Forcé,53099,1099.0,504.65,504.65,5.0465,217.7746953333994
Fougerolles-du-Plessis,53100,1215.0,3380.98,3380.98,33.8098,35.936326153955356
Fromentières,53101,848.0,2217.97,2217.97,22.179699999999997,38.23315915003359
Gastines,53102,165.0,897.61,897.61,8.9761,18.382148148973382
Le Genest-Saint-Isle,53103,2166.0,1876.88,1876.88,18.768800000000002,115.4042879672648
Gennes-Longuefuye,53104,1354.0,4091.08,4091.08,40.9108,33.09639508393872
Gesnes,53105,249.0,1119.68,1119.68,11.196800000000001,22.238496713346667
Gesvres,53106,539.0,2166.38,2166.38,21.663800000000002,24.88021492074336
Gorron,53107,2440.0,1482.68,1482.68,14.8268,164.56686540588663
La Gravelle,53108,557.0,625.95,625.95,6.2595,88.98474319035067
Grazay,53109,629.0,1681.9,1681.9,16.819000000000003,37.39818062905047
Grez-en-Bouère,53110,980.0,2764.77,2764.77,27.6477,35.44598646542027
La Haie-Traversaine,53111,468.0,1178.01,1178.01,11.7801,39.72801589120636
Le Ham,53112,338.0,2511.04,2511.04,25.1104,13.460558175098765
Hambers,53113,624.0,2612.89,2612.89,26.128899999999998,23.881602363666286
Hardanges,53114,169.0,1845.92,1845.92,18.4592,9.15532634133657
Hercé,53115,297.0,1027.23,1027.23,10.2723,28.91270698869776
Le Horps,53116,716.0,2316.28,2316.28,23.1628,30.911634172034468
Houssay,53117,493.0,1407.17,1407.17,14.0717,35.034857195648
Le Housseau-Brétignolles,53118,231.0,935.63,935.63,9.3563,24.68924681765228
L'Huisserie,53119,4672.0,1512.88,1512.88,15.128800000000002,308.81497541113634
Izé,53120,464.0,2846.04,2846.04,28.4604,16.30335483689618
Javron-les-Chapelles,53121,1314.0,3856.14,3856.14,38.5614,34.075526303505576
Jublains,53122,747.0,3646.88,3646.88,36.4688,20.48326240512438
Juvigné,53123,1327.0,6251.0,6251.0,62.51,21.22860342345225
Prée-d'Anjou,53124,1381.0,4288.41,4288.41,42.8841,32.20307759752449
Landivy,53125,1094.0,2905.52,2905.52,29.0552,37.652468404967095
Larchamp,53126,1001.0,4136.68,4136.68,41.366800000000005,24.198149240453695
Lassay-les-Châteaux,53127,2247.0,5836.48,5836.48,58.364799999999995,38.49923241405779
Laubrières,53128,324.0,854.2,854.2,8.542,37.93022711308827
Launay-Villiers,53129,350.0,943.41,943.41,9.434099999999999,37.099458347908126
Laval,53130,49400.0,3417.6,3417.6,34.176,1445.4588014981273
Lesbois,53131,179.0,597.11,597.11,5.9711,29.977726047126996
Levaré,53132,269.0,1174.39,1174.39,11.743900000000002,22.905508391590523
Lignières-Orgères,53133,719.0,4116.76,4116.76,41.1676,17.465191072591068
Livet,53134,191.0,1129.48,1129.48,11.2948,16.91043666111839
Livré-la-Touche,53135,729.0,3006.84,3006.84,30.0684,24.24472203376302
La Roche-Neuville,53136,1240.0,2842.97,2842.97,28.429699999999997,43.61635894856436
Loiron-Ruillé,53137,2758.0,4005.72,4005.72,40.057199999999995,68.85154229451885
Loupfougères,53139,408.0,1865.9,1865.9,18.659000000000002,21.866123586473012
Louverné,53140,4344.0,2081.83,2081.83,20.8183,208.6625709111695
Louvigné,53141,1193.0,1272.52,1272.52,12.7252,93.75098230283218
Madré,53142,280.0,1770.15,1770.15,17.7015,15.817868542213937
Maisoncelles-du-Maine,53143,506.0,1596.39,1596.39,15.9639,31.696515262561153
Marcillé-la-Ville,53144,758.0,2716.61,2716.61,27.1661,27.902422504518498
Marigné-Peuton,53145,543.0,1658.05,1658.05,16.5805,32.74931395313772
Martigné-sur-Mayenne,53146,1902.0,3186.04,3186.04,31.8604,59.69793222935054
Mayenne,53147,12883.0,2017.0,2017.0,20.17,638.7208725830441
Mée,53148,226.0,872.42,872.42,8.7242,25.90495403590014
Ménil,53150,923.0,2851.79,2851.79,28.5179,32.365637020958765
Méral,53151,1053.0,2970.08,2970.08,29.7008,35.45359047567742
Meslay-du-Maine,53152,2779.0,2451.26,2451.26,24.512600000000003,113.37026671997258
Mézangers,53153,627.0,2956.61,2956.61,29.566100000000002,21.206719858215997
Montaudin,53154,879.0,2189.87,2189.87,21.898699999999998,40.13936900363949
Montenay,53155,1291.0,3776.54,3776.54,37.7654,34.184729937985566
Montflours,53156,247.0,798.18,798.18,7.9818,30.945400786789946
Montigné-le-Brillant,53157,1366.0,1786.72,1786.72,17.8672,76.45294170323274
Montjean,53158,1020.0,2014.12,2014.12,20.141199999999998,50.64246420272874
Montreuil-Poulay,53160,373.0,1621.28,1621.28,16.2128,23.006513372150398
Montsûrs,53161,3192.0,6862.39,6862.39,68.6239,46.51440678830553
Moulay,53162,973.0,872.54,872.54,8.7254,111.5135122745089
Neau,53163,750.0,1280.0,1280.0,12.8,58.59375
Neuilly-le-Vendin,53164,352.0,1470.16,1470.16,14.701600000000001,23.942972193502747
Niafles,53165,344.0,798.23,798.23,7.9823,43.09534845846435
Nuillé-sur-Vicoin,53168,1247.0,2411.54,2411.54,24.1154,51.70969587898189
Olivet,53169,404.0,989.26,989.26,9.8926,40.83860663526272
Oisseau,53170,1136.0,3084.93,3084.93,30.8493,36.82417429244748
Origné,53172,390.0,1037.92,1037.92,10.3792,37.5751503006012
La Pallu,53173,171.0,654.85,654.85,6.548500000000001,26.112850271054437
Parigné-sur-Braye,53174,848.0,970.06,970.06,9.7006,87.41727315836134
Parné-sur-Roc,53175,1378.0,2398.66,2398.66,23.9866,57.44874221440304
Le Pas,53176,517.0,2202.4,2202.4,22.024,23.47439157282964
La Pellerine,53177,297.0,839.3,839.3,8.392999999999999,35.38663171690695
Peuton,53178,222.0,1069.03,1069.03,10.6903,20.766489247261536
Placé,53179,359.0,2569.18,2569.18,25.691799999999997,13.973330011910416
Pommerieux,53180,667.0,2311.77,2311.77,23.1177,28.852351228712198
Pontmain,53181,809.0,590.8,590.8,5.9079999999999995,136.93297224102912
Port-Brillet,53182,1827.0,822.12,822.12,8.2212,222.23033133849074
Préaux,53184,158.0,981.08,981.08,9.8108,16.104700941819218
Pré-en-Pail-Saint-Samson,53185,2273.0,5796.48,5796.48,57.9648,39.213453682234736
Quelaines-Saint-Gault,53186,2152.0,4265.16,4265.16,42.6516,50.45531703382757
Ravigny,53187,232.0,656.94,656.94,6.569400000000001,35.31524949005997
Renazé,53188,2504.0,1676.21,1676.21,16.7621,149.38462364500867
Rennes-en-Grenouilles,53189,112.0,804.27,804.27,8.0427,13.925671727156303
Le Ribay,53190,463.0,1714.46,1714.46,17.1446,27.005587765243867
La Roë,53191,248.0,877.34,877.34,8.7734,28.267262406820617
La Rouaudière,53192,320.0,1926.88,1926.88,19.268800000000002,16.607157684962218
Ruillé-Froid-Fonds,53193,583.0,2381.6,2381.6,23.816,24.479341619079612
Sacé,53195,472.0,1247.57,1247.57,12.4757,37.833548418124835
Saint-Aignan-de-Couptrain,53196,349.0,1726.07,1726.07,17.2607,20.21934220512494
Saint-Aignan-sur-Roë,53197,949.0,1823.22,1823.22,18.2322,52.0507673237459
Saint-Aubin-du-Désert,53198,227.0,1268.48,1268.48,12.684800000000001,17.895433905146316
Saint-Aubin-Fosse-Louvain,53199,209.0,1451.66,1451.66,14.5166,14.397310665031757
Saint-Baudelle,53200,1189.0,729.58,729.58,7.295800000000001,162.97047616436853
Saint-Berthevin,53201,7479.0,3219.26,3219.26,32.1926,232.3204711641806
Saint-Berthevin-la-Tannière,53202,308.0,1777.98,1777.98,17.7798,17.32302950539376
Saint-Brice,53203,517.0,1326.47,1326.47,13.2647,38.97562704018937
Saint-Calais-du-Désert,53204,396.0,1723.43,1723.43,17.2343,22.977434534619913
