departure_station,return_station,trip_count,distance_crow_m,distance_bike_osm_m,rugosite,elevation_gain_m,energy_proxy_kj
Tonnelles,Richter,28,4953.761600393101,5656.7277350203485,1.1419055237885216,0.0,24.97162458624733
Halles Castellane,Euromédecine,28,4748.131778684278,5277.2115295860585,1.1114290368428632,32.02352523803711,51.56982073002062
Foch,Euromédecine,28,4490.197205113835,4972.573190108669,1.1074286858593787,9.768077850341797,30.575660281801493
Pérols Etang de l'Or,Beaux-Arts,28,9205.623906150855,10192.247565929105,1.1071761859746436,22.584444999694824,64.9334833700246
Charles Flahault,Pérols Etang de l'Or,28,10372.508998906918,11338.350634891453,1.0931155264445966,0.0,50.053148877728326
Corum,Comedie Baudin,27,628.9253678384555,1979.056152082979,3.1467265486281284,23.259010314941406,29.27192359043208
Comedie Baudin,Observatoire,27,1050.6381280705123,2659.4797540575687,2.5312994864765472,1.3820457458496094,12.960481563297758
Jardin de la Lironde,Parvis Jules Ferry - Gare Saint-Roch,27,2443.781584435481,3522.3731684861245,1.4413616957097255,14.373016357421875,28.239452494249775
Aiguelongue,Jardin de la Lironde,27,4137.164895269313,5896.12686254038,1.4251611941507025,0.0,26.02845203468451
Cité Mion,Gambetta,27,976.3863403480195,1382.2752119152142,1.4157051924984132,1.9943275451660156,7.86284571262679
Cité Mion,Albert 1er - Cathédrale,27,1746.3545165431312,2393.674174230214,1.3706691004346798,1.7662849426269531,12.126327617984616
Gambetta,Foch,27,764.1392265924464,1013.2743818508835,1.326033720804276,20.048126220703125,22.173590398939517
Emile Combes,Renouvier,27,1796.3580493312577,2360.7204540431776,1.314170331979206,29.096378326416016,36.11059286876631
Gambetta,AtelierTAM,27,1671.668533535942,2179.159692373495,1.3035836044386737,11.63751220703125,19.89465998957069
Providence - Ovalie,Les Arceaux,27,2820.9303511294106,3666.845773767938,1.2998710770366415,6.1649017333984375,21.63028240871605
Sabines,Sud De France,27,3685.5063020270672,4730.581113879764,1.2835634309668376,15.756542205810547,34.79460144073235
Charles Flahault,Hôtel du Département,27,2516.218746223304,3200.9679550004967,1.27213421321376,37.652183532714844,47.37378587838363
Providence - Ovalie,Port Marianne,27,5465.449361355455,6815.269366938549,1.2469732891731216,16.094128608703613,44.295512768974646
Renouvier,Jeu de Mail des Abbés,27,2317.3442112492253,2885.356976058353,1.2451136788621169,9.276912689208984,20.927994584112213
Sabines,Marie Caizergues,27,4117.689026144457,5119.591720868191,1.2433167459617154,10.066120147705078,31.487815130181442
Marie Caizergues,Malbosc,27,3726.0137214850993,4608.263263903613,1.2367810771418388,41.3884391784668,56.88503112917084
Charles Flahault,Voltaire,27,2494.7040303444346,3060.2575640838304,1.226701655531182,0.0,13.50950701664807
Providence - Ovalie,Fac de Lettres,27,5373.282225812069,6566.241467995927,1.2220168589792557,34.18216896057129,59.16610993575642
Jardin de la Lironde,AtelierTAM,27,4492.261179243949,5461.7945566226535,1.2158230206779468,18.463048934936523,40.41211797486617
Fac de Lettres,Sabines,27,5763.817826419947,6989.3492687921935,1.2126249439659087,0.0,30.854482347083138
Place Viala,Pont de Lattes - Gare Saint-Roch,27,2581.5223160975893,3111.1295486482663,1.205153071599733,9.730926513671875,22.325516411428673
Les Arceaux,Garcia Lorca,27,3368.4826205329146,4036.5228770724225,1.198320826257913,0.5499153137207031,18.304750471320222
Jardin de la Lironde,Occitanie,27,5973.362526037259,7114.354715557692,1.1910133839268866,21.61019515991211,50.48596019851583
Port Marianne,Malbosc,27,7547.432284736979,8878.976507571084,1.176423473917992,54.0522403717041,86.91896481685012
Sud De France,Occitanie,27,4310.682429386719,4927.179233471775,1.1430160570127557,25.875463485717773,44.596479437701376
Garcia Lorca,Tonnelles,27,4898.22014798484,5565.2429865573995,1.13617657402495,57.89978218078613,75.68748285157372
Tonnelles,Aiguelongue,27,4188.395946553138,4551.525256756799,1.086698897343385,33.19573974609375,49.401226867779066
Père Soulas,Cité Mion,27,3278.963786787852,3529.916026007612,1.0765340075516963,0.0,15.582814296810604
Comedie Baudin,Albert 1er - Cathédrale,26,917.0026528797467,2639.956715338778,2.8788975768480953,25.198272705078125,33.90164389117651
Emile Combes,Nouveau Saint-Roch,26,1971.5951380928234,3173.078147278304,1.609396415101585,9.046215057373047,21.99445675531474
Deux Ponts - Gare Saint-Roch,Saint-Guilhem - Courreau,26,1001.8298098618342,1511.0611596987787,1.50830125518742,11.103256225585938,16.473644411060086
Plan Cabanes,Jean de Beins,26,1288.1580208107857,1929.4132774812226,1.49780791355615,0.649322509765625,9.090681757312929
Deux Ponts - Gare Saint-Roch,Sud De France,26,746.0093970508887,1091.04594970241,1.4625096600867415,3.6329879760742188,8.023987429037218
FacdesSciences,Sud De France,26,3415.5651759548864,4713.593775777396,1.3800333277082384,0.0,20.808159723169315
Les Aubes,Jardin de la Lironde,26,2205.1924450694387,2992.225919207009,1.3569001317310372,7.963861465454102,20.240474608188773
Gambetta,Garcia Lorca,26,2143.9166197372024,2801.8760290761106,1.3068959880629871,0.0,12.368881730356492
Gambetta,Providence - Ovalie,26,2363.408512509671,3035.0362862997467,1.284177606298322,7.785160064697266,20.27168550699145
Tonnelles,Nouveau Saint-Roch,26,3404.6181017022786,4331.396837426631,1.2722122446746584,0.0,19.12095133881986
Marie Caizergues,Garcia Lorca,26,3717.2071919340483,4720.242374967694,1.2698356941765654,2.946453094482422,23.438933401413415
Jardin de la Lironde,Rondelet,26,2964.3426698852813,3762.4808859244145,1.2692462730936638,19.91954803466797,34.19644083072168
Vert Bois,AtelierTAM,26,4800.705467689696,6083.531714672578,1.267216194706532,8.875774383544922,34.69217195765391
Hôtel de Ville,Malbosc,26,6546.721155418336,8155.293483001216,1.2457065589622005,62.9082088470459,91.54320067176569
Euromédecine,Les Arceaux,26,3862.4896271628672,4782.090686329903,1.2380850559959988,0.0,21.110539334803363
Euromédecine,Port Marianne,26,7535.541683271057,9271.792802848006,1.230408269578209,4.618000030517578,45.00756155511649
Hôtel du Département,Parvis Jules Ferry - Gare Saint-Roch,26,4148.974808758971,5002.524603006417,1.2057254704091,2.688732147216797,24.457526472749542
Celleneuve,Corum,26,4617.847689902252,5556.747714109637,1.2033198336663329,16.769515991210938,39.33606845257713
Euromédecine,Médiathèque Emile Zola,26,5833.104477875125,6983.392099249984,1.1971999002825824,0.0,30.828184422139056
Euromédecine,Albert 1er - Cathédrale,26,4197.955690284753,4999.679799401022,1.1909796501596441,0.0,22.071086474455814
Richter,Providence - Ovalie,26,4183.748285283564,4944.667100831291,1.1818749034745415,28.274850845336914,46.7920987279677
Renouvier,Cité Mion,26,1357.4064844179088,1602.9848489123137,1.1809173356054177,3.418811798095703,10.094845552062106
Père Soulas,Pont de Lattes - Gare Saint-Roch,26,2896.811247130591,3418.8148336190347,1.1801993785427027,0.0,15.092358083011229
Tonnelles,Providence - Ovalie,26,3191.101782821235,3677.8445647029334,1.152531261930283,0.0,16.2358448308811
Comedie Baudin,Gambetta,25,820.2847131464031,1628.5577530237779,1.9853567022809013,2.253162384033203,9.178585269586383
Emile Combes,Pont de Lattes - Gare Saint-Roch,25,1385.8530708165522,2294.9425838217326,1.6559782794791802,4.457775115966797,14.066793686168127
Aiguelongue,Sud De France,25,3078.068468899685,5042.844571013239,1.6383146190428641,0.0,22.261637358737946
Les Aubes,Jean de Beins,25,1191.8931449034185,1861.3763341321273,1.5616973233644686,13.425840377807617,20.070720296592622
Prés d'Arènes,Providence - Ovalie,25,2824.9740249534384,4162.721232153386,1.4735431884978116,29.264122009277344,44.2136262013321
Rondelet,Marie Caizergues,25,1728.8485863831606,2442.599160462028,1.4128473596245175,21.34154510498047,29.62530416704688
Jardin de la Lironde,Vert Bois,25,4595.761514619545,6239.664012452944,1.3576996962536008,42.597089767456055,65.15396733866046
Emile Combes,Rondelet,25,1460.487383985086,1963.090703979585,1.3441339689104987,19.089359283447266,25.52005922407347
Albert 1er - Cathédrale,Pont de Lattes - Gare Saint-Roch,25,1342.335343959183,1782.0821686307909,1.3275983357292716,21.01220703125,26.418679321311256
Cité Mion,Sabines,25,2743.987290518117,3578.708063973594,1.3041999415740246,6.8123016357421875,21.81278786260821
Aiguelongue,Prés d'Arènes,25,4783.247405973779,6212.264066898181,1.2987544945176177,0.0,27.424039723322025
Malbosc,AtelierTAM,25,4959.484636148953,6425.613499215758,1.295621212813204,4.884132385253906,32.67807127522864
Parvis Jules Ferry - Gare Saint-Roch,Hôtel du Département,25,4148.974808758971,5333.698584890342,1.2855461483232629,45.08152770996094,63.348093218122926
Sud De France,Boutonnet,25,2115.519311198021,2693.885077376493,1.273391863225745,14.37605094909668,24.58477105703599
Nouveau Saint-Roch,AtelierTAM,25,1528.120932987128,1895.9058594441308,1.2406778930369515,13.719329833984375,20.482272726940923
Les Aubes,Prés d'Arènes,25,2859.390549782264,3511.544944510237,1.2280746135842247,3.062135696411133,18.205274763901834
Voltaire,Père Soulas,25,3365.719351051719,4129.572021696904,1.226950791487263,31.166566848754883,45.74695756054667
Garcia Lorca,Les Arceaux,25,3368.4826205329146,3916.491233459131,1.1626870833727259,23.693143844604492,38.20802725050664
Pérols Etang de l'Or,Les Aubes,25,8962.142977700569,9715.947883141462,1.0841098950682326,19.450684547424316,60.06406131704892
Hôtel de Ville,Jean de Beins,24,1579.63577288264,3047.247312451078,1.9290822382999269,21.492013931274414,32.42737236073747
Albert 1er - Cathédrale,Comedie Baudin,24,917.0026528797467,1659.794258575125,1.8100212178914885,15.68941879272461,21.179349606576448
Sud De France,Beaux-Arts,24,981.9534224570766,1553.1640387534096,1.5817084631845681,5.129692077636719,11.385447784422388
Marie Caizergues,Nouveau Saint-Roch,24,2272.260891833188,3560.7990152801945,1.5670731420314394,17.891677856445312,31.515709632409987
Les Aubes,Nouveau Saint-Roch,24,2550.3778227220737,3759.8218177126532,1.4742214993462082,14.002193450927734,28.96027001211661
Emile Combes,Cité Mion,24,1771.6288232900192,2567.8326979368303,1.449419124468868,8.912452697753906,19.204501931889062
Charles Flahault,Comedie Baudin,24,1669.78178184859,2408.7343288817633,1.442544382185731,2.876453399658203,13.172978401406771
Providence - Ovalie,Hôtel de Ville,24,3658.0748627491425,5118.525209964117,1.399240147348271,4.246822357177734,26.345248998538818
Deux Ponts - Gare Saint-Roch,Renouvier,24,1258.1994952231203,1741.192241210613,1.3838761244311597,7.749958038330078,14.52893110086588
Pont de Lattes - Gare Saint-Roch,Vert Bois,24,3558.7370327623466,4866.081182104224,1.3673618301398058,38.51839065551758,55.48920248815557
Rondelet,Beaux-Arts,24,1581.6813575527656,2135.6543008653725,1.3502430756152641,0.0,9.427845911170186
Sabines,Pont de Lattes - Gare Saint-Roch,24,2889.8506658118235,3846.4698426722603,1.3310272008784583,0.0,16.980241120476695
Tonnelles,Euromédecine,24,2986.3748259967206,3936.5552177978107,1.3181718461894554,0.0,17.377923008968434
Marie Caizergues,Cité Mion,24,2245.4775827387693,2955.55356593872,1.3162249263401167,7.574708938598633,19.735001738725217
Vert Bois,Gambetta,24,3488.9973412210816,4556.546448521527,1.3059759016402186,2.2461700439453125,22.098017828797598
Hôtel de Ville,Père Soulas,24,4207.492520565912,5458.720728985503,1.2973809703294017,29.179536819458008,49.860135716005985
Hôtel du Département,Charles Flahault,24,2516.218746223304,3248.9971230512997,1.2912220481338725,0.0,14.342697799709963
Fac de Lettres,Celleneuve,24,4297.321063203183,5307.7842736018965,1.2351379372258313,16.33318328857422,37.851781201297754
Nombre d'Or,Euromédecine,24,5475.068743822155,6723.993457754936,1.2281112388482824,39.875003814697266,64.88870998725538
Beaux-Arts,Rondelet,24,1581.6813575527656,1896.363186031046,1.1989539972609702,18.327714920043945,24.553034787640858
Providence - Ovalie,Albert 1er - Cathédrale,24,3372.5099170604544,4027.458162338583,1.1942020220503886,5.832736968994141,22.928937527568603
Observatoire,AtelierTAM,24,2558.2793075931904,3052.628187001425,1.1932349129905264,13.75821304321289,25.622953427370454
Malbosc,Port Marianne,24,7547.432284736979,8958.572870191354,1.186969625194001,3.8900318145751953,42.98212902454817
Beaux-Arts,Gambetta,24,1651.6396393431885,1946.1053991396964,1.1782869294137364,15.513021469116211,22.287528939584895
Celleneuve,Hôtel de Ville,24,6046.223188872474,7109.665699972571,1.1758854210108,0.0,31.385619232528917
Providence - Ovalie,Voltaire,24,3334.435573287621,3914.304507244496,1.1739031752786717,0.0,17.27969724723083
Hôtel du Département,Richter,24,5501.750476165069,6452.294430085992,1.1727711858323842,0.0,28.48365376161461
Les Aubes,Renouvier,24,2599.290684770233,2947.4641244775257,1.1339494046384697,32.48167037963867,41.68964715568902
Euromédecine,Observatoire,24,4074.0524040578184,4576.45178357147,1.123316867258078,0.0,20.202746398576256
Cité Mion,Occitanie,24,4683.177765868534,5221.797705438925,1.1150116366489238,11.89011001586914,33.549404103670994
Occitanie,Cité Mion,24,4683.177765868534,4893.714139026684,1.0449558790384939,4.7276458740234375,25.777339608908594
Comedie Baudin,Halles Castellane,23,391.3243062883747,2009.5163508926526,5.135168755430693,20.363052368164062,26.849548866867668
Deux Ponts - Gare Saint-Roch,Nouveau Saint-Roch,23,831.7987994164665,1543.1569022460712,1.8552045318274626,3.2555809020996094,9.686618523429027
Halles Castellane,Sud De France,23,1024.2420290220307,1578.3746722316216,1.5410172864500487,0.0,6.967734990566494
Vert Bois,Nombre d'Or,23,3293.1724720050593,5011.523077999447,1.5217918650182827,2.5013427734375,24.331804162496528
Foch,Sud De France,23,1316.335790425229,1980.871662563579,1.5048376538661752,1.8129692077636719,10.345228467921466
Sabines,Gambetta,23,2480.8605785880663,3582.01858056598,1.4438613001802045,0.7442131042480469,16.46988677364912
Vert Bois,Pont de Lattes - Gare Saint-Roch,23,3558.7370327623466,4967.630424683571,1.39589702159803,0.0,21.929604509765625
Jardin de la Lironde,Jean de Beins,23,2219.2245708174137,3069.4125678923265,1.3831013806600747,6.051202774047852,18.892528710167525
Albert 1er - Cathédrale,Jardin de la Lironde,23,3201.5364543994383,4382.296597722599,1.3688104633950369,5.95012092590332,24.599010096126456
Charles Flahault,Les Aubes,23,2040.7997798880613,2759.1248431348167,1.351982134810969,0.0,12.18015662001865
Occitanie,Jean de Beins,23,3980.5928000219324,5127.950547470963,1.288237909550233,0.0,22.63733769181057
Providence - Ovalie,Garcia Lorca,23,2711.0587210628973,3483.815311006306,1.2850386765656046,1.5955734252929688,16.788034467628503
Sabines,Emile Combes,23,3989.0614329524665,4981.911702938841,1.2488932012389504,21.58492660522461,41.04998091237633
Fac de Lettres,Cité Mion,23,4005.8233742439784,4891.640781414009,1.2211324175862377,0.0,21.594148229552147
Malbosc,Antigone centre,23,5556.1010171894,6683.275937581322,1.2028715671123835,0.01995849609375,29.52094298265392
Providence - Ovalie,Corum,23,3677.8842547664963,4415.167412660846,1.2004639370961279,9.547290802001953,27.920059592278832
Les Aubes,Rondelet,23,2138.4515022759974,2549.8343744139343,1.1923741883788777,29.773326873779297,37.54311414271005
Providence - Ovalie,Louis Blanc,23,3517.2108007638367,4188.78572573537,1.1909396288745862,8.4244384765625,25.929331317215823
Malbosc,Charles Flahault,23,3245.3618885040537,3832.5614250079825,1.1809349948256767,1.300140380859375,18.066736352958483
Tonnelles,Vert Bois,23,3445.9222431662843,3940.375941091404,1.1434895110897196,12.316482543945312,28.26901202999732
Celleneuve,Rondelet,23,4187.268240543761,4763.904509796453,1.137711805436618,9.927192687988281,29.7949748827213
Louis Blanc,Providence - Ovalie,23,3517.2108007638367,3975.708475183859,1.1303583152651668,22.758506774902344,37.64425069526043
Renouvier,AtelierTAM,23,1322.5922955549947,1470.5409335012162,1.111862618921531,14.125,18.96266545094112
Marie Caizergues,Comedie Baudin,22,1388.022919075077,2560.375541767957,1.844620507760844,14.806529998779297,24.375463165056892
Marie Caizergues,Sud De France,22,1741.7253371884033,2835.841474218163,1.6281794917193702,0.0,12.518822187936081
Cité Mion,Emile Combes,22,1771.6288232900192,2812.10160601798,1.5872972764101576,15.437259674072266,26.043579106004778
